municipality,housing_type,address,zip_code,town,purchase_amount,date_of_sale,type_of_sale,square meters,square meters_price,rooms,year_of_construction,The percentage difference between the latest bid price and the sale price
161,Ejerlejlighed,"Østervej 25, 1. tv",2600, Glostrup,1770000,2022-09-07,Alm. Salg,66,26818,2,1959,-7%
161,Rækkehus,Stisager 10,2600, Glostrup,4195000,2022-09-06,Alm. Salg,118,35551,4,2015,
161,Ejerlejlighed,"Magnoliavej 8, st. tv",2600, Glostrup,1350000,2022-09-06,Andet,63,21429,3,1946,
161,Ejerlejlighed,"Sofielundsvej 10A, 1. tv",2600, Glostrup,1500000,2022-09-05,Alm. Salg,46,32609,2,1950,-3%
161,Rækkehus,Bovneager 19,2600, Glostrup,4750000,2022-09-04,Alm. Salg,135,35185,5,2012,-1%
161,Rækkehus,Ravnager 35,2600, Glostrup,2950000,2022-09-01,Alm. Salg,100,29500,4,1964,-5%
161,Villa,Ørnebjergvej 27,2600, Glostrup,2995000,2022-09-01,Alm. Salg,104,28798,5,1930,
161,Ejerlejlighed,"Brøndbyvestervej 20, st. 2",2600, Glostrup,1800000,2022-08-30,Alm. Salg,72,25000,2,1961,-10%
161,Ejerlejlighed,"Sofielundsvej 22, st. tv",2600, Glostrup,1865000,2022-08-30,Alm. Salg,55,33909,2,1931,-7%
161,Villa,Rørsangervej 26,2600, Glostrup,3500000,2022-08-30,Alm. Salg,108,32407,4,1962,-7%
161,Ejerlejlighed,"Kildevældets Alle 4, 2. 4",2600, Glostrup,3125000,2022-08-25,Alm. Salg,95,32895,3,2007,-2%
161,Villa,Erdalsvej 3,2600, Glostrup,5600000,2022-08-24,Alm. Salg,166,33735,6,1928,-6%
161,Ejerlejlighed,"Brøndbyvestervej 20, st. 10",2600, Glostrup,1960000,2022-08-21,Alm. Salg,72,27222,2,1961,-2%
161,Ejerlejlighed,"Magnoliavej 12, st. tv",2600, Glostrup,2100000,2022-08-21,Alm. Salg,75,28000,3,1946,-6%
161,Ejerlejlighed,"Ørnebjergvej 12D, st. th",2600, Glostrup,1525000,2022-08-17,Alm. Salg,53,28774,2,1935,
161,Ejerlejlighed,"Vestergårdsvej 23, st. 54",2600, Glostrup,1800000,2022-08-16,Alm. Salg,52,34615,1,1970,-3%
161,Villa,Kirkebjerg Alle 15B,2600, Glostrup,4600000,2022-08-16,Alm. Salg,125,36800,4,1987,-4%
161,Ejerlejlighed,"Tranemosevej 11, 1. th",2600, Glostrup,2425000,2022-08-15,Alm. Salg,79,30696,3,1961,-3%
161,Villa,Drosselvej 7,2600, Glostrup,4200000,2022-08-14,Alm. Salg,162,25926,5,1960,-7%
161,Ejerlejlighed,"Brøndbyvestervej 20, 1. 18",2600, Glostrup,1825000,2022-08-11,Alm. Salg,72,25347,2,1961,-1%
161,Villa,Erdalsvej 31,2600, Glostrup,4225000,2022-08-11,Alm. Salg,110,38409,3,1931,1%
161,Villa,Vingeager 14,2600, Glostrup,4400000,2022-08-11,Alm. Salg,136,32353,4,1980,
161,Villa,Erdalsvej 13,2600, Glostrup,4145000,2022-08-08,Alm. Salg,95,43632,4,1928,
161,Ejerlejlighed,"Brøndbyvestervej 20, st. 3",2600, Glostrup,1675000,2022-08-07,Alm. Salg,72,23264,2,1961,-7%
161,Villa,Højvangsvej 1,2600, Glostrup,3725000,2022-08-04,Alm. Salg,131,28435,5,1935,-7%
161,Ejerlejlighed,"Sofielundsvej 20, st. th",2600, Glostrup,2000000,2022-07-31,Alm. Salg,57,35088,2,1931,
161,Ejerlejlighed,"Stadionvej 43, st. 10",2600, Glostrup,1770000,2022-07-28,Alm. Salg,56,31607,1,1972,-4%
161,Villa,Lunddalsvej 3,2600, Glostrup,6250000,2022-07-28,Alm. Salg,147,42517,5,1929,
161,Ejerlejlighed,"Edithsvej 1B, 1. th",2600, Glostrup,1365000,2022-07-26,Alm. Salg,82,16646,3,1944,
161,Ejerlejlighed,"Magnoliavej 8, 1. th",2600, Glostrup,1900000,2022-07-25,Alm. Salg,63,30159,3,1946,-5%
161,Ejerlejlighed,"Christiansvej 19, 2. tv",2600, Glostrup,1700000,2022-07-25,Alm. Salg,61,27869,3,1947,-5%
161,Rækkehus,Bovneager 119,2600, Glostrup,4150000,2022-07-24,Alm. Salg,116,35776,4,2012,-3%
161,Ejerlejlighed,"Lilliendalsvej 5, st. 2",2600, Glostrup,1350000,2022-07-24,Alm. Salg,43,31395,1,1970,-7%
161,Ejerlejlighed,"Byparkvej 2, 1. tv",2600, Glostrup,1650000,2022-07-19,Alm. Salg,52,31731,2,1975,-3%
161,Ejerlejlighed,"Østervej 35, st. th",2600, Glostrup,2000000,2022-07-18,Alm. Salg,73,27397,2,1959,-5%
161,Rækkehus,Ejby Mosevej 167,2600, Glostrup,3995000,2022-07-15,Alm. Salg,100,39950,3,2021,
161,Ejerlejlighed,"Nordre Ringvej 6, 1. tv",2600, Glostrup,1850000,2022-07-10,Alm. Salg,67,27612,3,1940,-5%
161,Ejerlejlighed,"Brøndbyvestervej 20, 2. 26",2600, Glostrup,1850000,2022-07-08,Alm. Salg,72,25694,2,1961,-2%
161,Villa,Ørnebjergvej 25,2600, Glostrup,4750000,2022-07-06,Alm. Salg,186,25538,6,1928,
161,Villa,Erdalsvej 22,2600, Glostrup,4320000,2022-07-05,Alm. Salg,118,36610,5,1929,1%
161,Ejerlejlighed,"Lilliendalsvej 11, 1. 4",2600, Glostrup,2300000,2022-07-04,Alm. Salg,73,31507,3,1970,-3%
161,Villa,Rødkælkevej 7,2600, Glostrup,5300000,2022-07-03,Alm. Salg,139,38129,4,1958,-4%
161,Villa,Duevej 22,2600, Glostrup,3700000,2022-07-03,Alm. Salg,70,52857,3,1957,-3%
161,Villa,Bjergbakkevej 234,2600, Glostrup,4250000,2022-06-29,Alm. Salg,173,24566,5,1972,-3%
161,Ejerlejlighed,"Østervej 9C, 2. tv",2600, Glostrup,2290000,2022-06-28,Alm. Salg,67,34179,3,1943,-5%
161,Ejerlejlighed,"Christiansvej 21, 2. tv",2600, Glostrup,1810000,2022-06-27,Alm. Salg,61,29672,3,1947,-4%
161,Villa,Ejbydalsvej 37,2600, Glostrup,1827500,2022-06-26,Fam. Salg,123,14858,4,1970,
161,Ejerlejlighed,"Østervej 41, st. th",2600, Glostrup,2020000,2022-06-24,Alm. Salg,85,23765,3,1959,-8%
161,Villa,Ejbydalsvej 87,2600, Glostrup,4075000,2022-06-22,Alm. Salg,109,37385,3,1943,-4%
161,Villa,Hortensiavej 10,2600, Glostrup,3200000,2022-06-16,Fam. Salg,181,17680,5,1929,
161,Rækkehus,Tofteaasen 12,2600, Glostrup,4145000,2022-06-14,Alm. Salg,98,42296,3,2003,-1%
161,Rækkehus,Lilliendalsvej 36,2600, Glostrup,4000000,2022-06-14,Alm. Salg,171,23392,5,1966,
161,Ejerlejlighed,"Hovedvejen 60B, st. tv",2600, Glostrup,1600000,2022-06-14,Alm. Salg,52,30769,2,1943,-3%
161,Ejerlejlighed,"Stadionvej 43, 2. 38",2600, Glostrup,500000,2022-06-13,Fam. Salg,70,7143,2,1972,
161,Ejerlejlighed,"Kirkebjerg Parkvej 2C, st. 4",2600, Glostrup,3650000,2022-06-13,Alm. Salg,107,34112,4,2020,-3%
161,Ejerlejlighed,"Sofielundsvej 1D, st. tv",2600, Glostrup,1795000,2022-06-12,Alm. Salg,59,30424,2,1939,
161,Ejerlejlighed,"Østervej 31, 2. tv",2600, Glostrup,2450000,2022-06-11,Alm. Salg,80,30625,3,1959,-2%
161,Villa,Byparkvej 114,2600, Glostrup,1998750,2022-06-06,Fam. Salg,144,13880,5,1961,
161,Ejerlejlighed,"Magnoliavej 6, st. tv",2600, Glostrup,1750000,2022-06-02,Alm. Salg,63,27778,3,1946,3%
161,Ejerlejlighed,"Sofielundsvej 16, st. tv",2600, Glostrup,1730000,2022-05-31,Alm. Salg,50,34600,2,1933,-6%
161,Villa,Irisvej 11,2600, Glostrup,4295000,2022-05-20,Alm. Salg,107,40140,3,1947,-2%
161,Ejerlejlighed,"Østervej 11, 1. 1",2600, Glostrup,1595000,2022-05-18,Alm. Salg,53,30094,2,1944,
161,Villa,Sofielundsvej 82,2600, Glostrup,3310000,2022-05-17,Alm. Salg,95,34842,3,1953,-5%
161,Villa,Brandsbjergvej 12,2600, Glostrup,5000000,2022-05-17,Alm. Salg,145,34483,3,1969,-4%
161,Villa,Solvej 10,2600, Glostrup,6500000,2022-05-11,Alm. Salg,292,22260,10,1915,-6%
161,Rækkehus,Gaaseager 27,2600, Glostrup,4195000,2022-05-10,Alm. Salg,112,37455,4,2017,
161,Ejerlejlighed,"Østervej 13A, 2. tv",2600, Glostrup,1880000,2022-05-10,Alm. Salg,57,32982,2,1938,-1%
161,Villa,Heggelunds Alle 16,2600, Glostrup,3900000,2022-05-10,Alm. Salg,119,32773,5,1919,-8%
161,Ejerlejlighed,"Magnoliavej 2, 1. th",2600, Glostrup,2020000,2022-05-02,Andet,76,26579,3,1946,-6%
161,Villa,Flemager 18,2600, Glostrup,4500000,2022-05-02,Alm. Salg,154,29221,5,1962,
161,Ejerlejlighed,"Tranemosevej 7, st. th",2600, Glostrup,2210000,2022-04-26,Alm. Salg,77,28701,3,1961,-4%
161,Villa,Bjergbakkevej 304,2600, Glostrup,4800000,2022-04-25,Alm. Salg,123,39024,4,1984,
161,Ejerlejlighed,"Østervej 9B, 2. tv",2600, Glostrup,2125000,2022-04-24,Alm. Salg,73,29110,3,1943,-7%
161,Villa,Fyrremejsevej 9,2600, Glostrup,3925000,2022-04-24,Alm. Salg,92,42663,3,1957,-8%
161,Villa,Brandsbjergvej 28,2600, Glostrup,1150000,2022-04-23,Fam. Salg,154,7468,4,1972,
161,Ejerlejlighed,"Gyvelvej 16, 1. tv",2600, Glostrup,2360000,2022-04-21,Alm. Salg,77,30649,3,1961,-5%
161,Ejerlejlighed,"Magnoliavej 20, 1. tv",2600, Glostrup,1595000,2022-04-21,Alm. Salg,51,31275,2,1946,
161,Ejerlejlighed,"Gyvelvej 18, st. tv",2600, Glostrup,1175000,2022-04-20,Alm. Salg,77,15260,3,1961,
161,Villa,Linde Alle 22,2600, Glostrup,6350000,2022-04-20,Alm. Salg,157,40446,4,1903,-2%
161,Villa,Rosenvej 5,2600, Glostrup,3500000,2022-04-20,Alm. Salg,135,25926,5,1930,-5%
161,Villa,Ydergrænsen 24,2600, Glostrup,4200000,2022-04-20,Alm. Salg,152,27632,5,1963,-7%
161,Rækkehus,Gaaseager 79,2600, Glostrup,4495000,2022-04-18,Alm. Salg,130,34577,5,2017,
161,Villa,Bjergbakkevej 27,2600, Glostrup,3750000,2022-04-13,Alm. Salg,112,33482,4,1964,-1%
161,Villa,Ydergrænsen 10,2600, Glostrup,4100000,2022-04-13,Alm. Salg,123,33333,4,1968,-5%
161,Rækkehus,Tofteaasen 46,2600, Glostrup,4180000,2022-04-12,Alm. Salg,132,31667,4,2004,-3%
161,Villa,Bjergager 13,2600, Glostrup,2700000,2022-04-12,Fam. Salg,151,17881,5,1981,
161,Villa,Magleholm 10,2600, Glostrup,4210000,2022-04-11,Alm. Salg,137,30730,4,1979,-3%
161,Villa,Erdalsvej 2D,2600, Glostrup,4675000,2022-04-10,Alm. Salg,133,35150,5,1927,-3%
161,Villa,Lillievej 2,2600, Glostrup,4695000,2022-04-07,Alm. Salg,119,39454,4,1920,-2%
161,Villa,Dysseaasen 17A,2600, Glostrup,6075000,2022-04-05,Alm. Salg,150,40500,5,2019,-3%
161,Ejerlejlighed,"Kirkebjerg Parkvej 2C, 5. 2",2600, Glostrup,3595000,2022-04-03,Alm. Salg,94,38245,3,2020,
161,Rækkehus,Ravnager 6,2600, Glostrup,4095000,2022-03-30,Alm. Salg,100,40950,4,1964,-2%
161,Rækkehus,Stensbjerg 50,2600, Glostrup,3550000,2022-03-30,Alm. Salg,114,31140,3,2003,
161,Villa,Rypevænget 10,2600, Glostrup,5700000,2022-03-24,Alm. Salg,144,39583,5,1959,-2%
161,Rækkehus,Højbovej 10,2600, Glostrup,1850000,2022-03-23,Fam. Salg,204,9069,5,1965,
161,Ejerlejlighed,"Hovedvejen 146, 2. d",2600, Glostrup,1885000,2022-03-23,Alm. Salg,79,23861,2,1966,-3%
161,Ejerlejlighed,"Edithsvej 1C, st. th",2600, Glostrup,1900000,2022-03-22,Alm. Salg,76,25000,3,1944,
161,Villa,Magleholm 1,2600, Glostrup,6150000,2022-03-16,Alm. Salg,201,30597,6,1980,-2%
161,Rækkehus,Ejby Smedevej 4D,2600, Glostrup,3295000,2022-03-14,Alm. Salg,84,39226,4,2004,-3%
161,Ejerlejlighed,"Nordre Ringvej 8, st. tv",2600, Glostrup,1700000,2022-03-14,Alm. Salg,57,29825,2,1940,
161,Rækkehus,Ejbysvinget 13,2600, Glostrup,4250000,2022-03-10,Alm. Salg,135,31481,5,2009,
161,Ejerlejlighed,"Magnoliavej 2, 2. tv",2600, Glostrup,800000,2022-03-10,Alm. Salg,63,12698,3,1946,
161,Villa,Ved Gadekæret 7,2600, Glostrup,2600000,2022-03-10,Fam. Salg,201,12935,4,1910,
161,Villa,Bjergbakkevej 35,2600, Glostrup,4500000,2022-03-09,Alm. Salg,178,25281,5,1972,-6%
161,Ejerlejlighed,"Hovedvejen 65, 1. th",2600, Glostrup,4020000,2022-03-08,Alm. Salg,134,30000,4,1937,-4%
161,Rækkehus,Stisager 40,2600, Glostrup,3695000,2022-03-06,Alm. Salg,110,33591,4,2011,-1%
161,Ejerlejlighed,"Hovedvejen 154, 4. 31",2600, Glostrup,1925000,2022-03-04,Alm. Salg,73,26370,2,1978,-4%
161,Villa,Nørre Alle 60,2600, Glostrup,3850000,2022-02-28,Alm. Salg,101,38119,5,1925,-4%
161,Villa,Erdalsvej 43,2600, Glostrup,3700000,2022-02-25,Alm. Salg,80,46250,3,1940,
161,Ejerlejlighed,"Sydvestvej 27, 1. 3",2600, Glostrup,3095000,2022-02-22,Alm. Salg,83,37289,3,2017,
161,Ejerlejlighed,"Stadionvej 86, 2. 2",2600, Glostrup,4350000,2022-02-20,Alm. Salg,108,40278,4,2019,-1%
161,Villa,Birkehøj 1,2600, Glostrup,3200000,2022-02-16,Alm. Salg,116,27586,5,1933,-8%
161,Ejerlejlighed,"Dalvangsvej 13, 2. 12",2600, Glostrup,1675000,2022-02-15,Alm. Salg,50,33500,2,1967,
161,Ejerlejlighed,"Østbrovej 2A, st. th",2600, Glostrup,2195000,2022-02-14,Alm. Salg,59,37203,2,2009,
161,Villa,Ejby Torvevej 20,2600, Glostrup,2526300,2022-02-14,Alm. Salg,245,10311,7,1854,
161,Villa,Gerdasvej 29,2600, Glostrup,4330000,2022-02-14,Alm. Salg,140,30929,6,1927,-2%
161,Villa,Østervej 49,2600, Glostrup,4950000,2022-02-13,Alm. Salg,157,31529,6,1977,-6%
161,Villa,Nørre Alle 5,2600, Glostrup,3900000,2022-02-10,Alm. Salg,110,35455,3,1925,-2%
161,Rækkehus,Gaaseager 77,2600, Glostrup,4203129,2022-02-07,Alm. Salg,112,37528,4,2017,5%
161,Rækkehus,Østervej 51,2600, Glostrup,4100000,2022-02-07,Alm. Salg,111,36937,4,1931,3%
161,Villa,Clarasvej 20,2600, Glostrup,1100000,2022-02-07,Alm. Salg,149,7383,5,1938,
161,Ejerlejlighed,"Byparkvej 4, st. th",2600, Glostrup,2150000,2022-02-06,Alm. Salg,61,35246,2,1975,-2%
161,Ejerlejlighed,"Kildevældets Alle 4, 2. 2",2600, Glostrup,2200000,2022-02-06,Alm. Salg,56,39286,2,2007,-4%
161,Villa,Kildeholm 13,2600, Glostrup,3756000,2022-02-06,Alm. Salg,213,17634,8,2022,
161,Ejerlejlighed,"Østervej 9A, 1. th",2600, Glostrup,2300000,2022-02-05,Alm. Salg,67,34328,3,1943,
161,Ejerlejlighed,"Magnoliavej 16, 1. tv",2600, Glostrup,1500000,2022-02-05,Alm. Salg,51,29412,2,1946,0%
161,Ejerlejlighed,"Nordre Ringvej 14, 1. tv",2600, Glostrup,1950000,2022-02-04,Alm. Salg,67,29104,3,1940,-2%
161,Ejerlejlighed,"Vestergårdsvej 4, 1. 4",2600, Glostrup,1200000,2022-02-03,Alm. Salg,76,15789,3,1986,
161,Villa,Rypevænget 28,2600, Glostrup,5100000,2022-02-03,Alm. Salg,146,34932,5,1957,
161,Villa,Edithsvej 6,2600, Glostrup,5250000,2022-02-03,Alm. Salg,128,41016,5,1938,-3%
161,Rækkehus,Gaaseager 85,2600, Glostrup,3895000,2022-02-02,Alm. Salg,112,34777,4,2017,
161,Ejerlejlighed,"Kirkebjerg Parkvej 2A, st. tv",2600, Glostrup,3600000,2022-02-02,Alm. Salg,107,33645,4,2020,-4%
161,Villa,Nordvangs Alle 14,2600, Glostrup,4875000,2022-02-01,Alm. Salg,89,54775,4,1947,
161,Villa,Brandsbjergvej 37,2600, Glostrup,4550000,2022-01-29,Alm. Salg,135,33704,5,1973,-4%
161,Rækkehus,Gaaseager 13,2600, Glostrup,4300000,2022-01-27,Alm. Salg,130,33077,5,2017,-1%
161,Villa,Kirkebjerg Alle 26,2600, Glostrup,4200000,2022-01-27,Alm. Salg,243,17284,8,1905,-7%
161,Ejerlejlighed,"Kirkebjerg Parkvej 2D, st. 1",2600, Glostrup,3700000,2022-01-25,Alm. Salg,107,34579,4,2020,-1%
161,Villa,Ejbydalsvej 185,2600, Glostrup,5500000,2022-01-25,Alm. Salg,162,33951,5,1985,10%
161,Villa,Bjergbakkevej 144,2600, Glostrup,3775000,2022-01-25,Alm. Salg,123,30691,5,1973,
161,Ejerlejlighed,"Østervej 37, 2. th",2600, Glostrup,2150000,2022-01-24,Alm. Salg,81,26543,3,1959,-2%
161,Ejerlejlighed,"Byparkvej 12, st. tv",2600, Glostrup,1363234,2022-01-24,Fam. Salg,50,27265,1,1975,
161,Ejerlejlighed,"Stadionvej 43, 2. 42",2600, Glostrup,2650000,2022-01-24,Alm. Salg,97,27320,4,1972,-2%
161,Villa,Lunddalsvej 14,2600, Glostrup,5750000,2022-01-24,Alm. Salg,183,31421,5,1976,-4%
161,Ejerlejlighed,"Tranemosevej 7, 1. tv",2600, Glostrup,2230000,2022-01-22,Alm. Salg,77,28961,3,1961,-2%
161,Villa,Rødkælkevej 45,2600, Glostrup,4600000,2022-01-22,Alm. Salg,129,35659,4,1962,2%
161,Ejerlejlighed,"Sofielundsvej 10B, st. th",2600, Glostrup,2100000,2022-01-19,Alm. Salg,58,36207,3,1950,-2%
161,Ejerlejlighed,"Kirkebjerg Parkvej 2B, 4. mf",2600, Glostrup,3898000,2022-01-19,Alm. Salg,106,36774,4,2020,
161,Villa,Ingersvej 16,2600, Glostrup,4240000,2022-01-19,Alm. Salg,103,41165,3,1923,-1%
161,Ejerlejlighed,"Lilliendalsvej 9, st. 3",2600, Glostrup,1340000,2022-01-18,Alm. Salg,43,31163,1,1970,-4%
161,Ejerlejlighed,"Lilliendalsvej 9, st. 4",2600, Glostrup,2600000,2022-01-18,Alm. Salg,78,33333,3,1970,-4%
161,Ejerlejlighed,"Sydvestvej 25, 1. th",2600, Glostrup,3650000,2022-01-18,Alm. Salg,108,33796,4,2017,-3%
161,Villa,Kirkebjerg Alle 14,2600, Glostrup,4050000,2022-01-18,Alm. Salg,116,34914,5,1901,-1%
161,Rækkehus,Ejbysvinget 66,2600, Glostrup,4301000,2022-01-16,Alm. Salg,131,32832,5,2008,0%
161,Villa,Nørre Alle 9,2600, Glostrup,4999999,2022-01-14,Alm. Salg,125,40000,3,1923,
161,Villa,Solvangsvej 30,2600, Glostrup,8000000,2022-01-13,Alm. Salg,267,29963,7,1954,-5%
161,Rækkehus,Ejbysvinget 28,2600, Glostrup,4200000,2022-01-12,Alm. Salg,131,32061,5,2009,
161,Villa,Lillievej 3,2600, Glostrup,3850000,2022-01-10,Alm. Salg,63,61111,3,1952,
161,Villa,Kirkebjerg Alle 18,2600, Glostrup,4250000,2022-01-10,Alm. Salg,123,34553,4,1904,-3%
161,Ejerlejlighed,"Hortensiavej 9, 2",2600, Glostrup,2650000,2022-01-05,Alm. Salg,90,29444,3,1937,-2%
161,Ejerlejlighed,"Christiansvej 15, 2. th",2600, Glostrup,2620000,2022-01-04,Alm. Salg,80,32750,4,1947,-1%
161,Villa,Østbrovej 20,2600, Glostrup,3750000,2022-01-03,Alm. Salg,129,29070,5,1942,3%
161,Ejerlejlighed,"Byparkvej 12, 2. tv",2600, Glostrup,1675000,2021-12-30,Alm. Salg,50,33500,2,1975,
161,Ejerlejlighed,"Brøndbyvestervej 20, 2. 36",2600, Glostrup,2050000,2021-12-29,Alm. Salg,76,26974,2,1961,-2%
161,Ejerlejlighed,"Kirkebjerg Parkvej 2D, 3. 4",2600, Glostrup,3850000,2021-12-28,Alm. Salg,111,34685,4,2020,-3%
161,Ejerlejlighed,"Brøndbyvestervej 20, 2. 28",2600, Glostrup,1950000,2021-12-22,Alm. Salg,72,27083,2,1961,-2%
161,Ejerlejlighed,"Kirkebjerg Parkvej 2B, 5. tv",2600, Glostrup,4000000,2021-12-22,Alm. Salg,110,36364,4,2020,-6%
161,Villa,Tværvej 6,2600, Glostrup,3900000,2021-12-22,Alm. Salg,120,32500,5,1932,-1%
161,Rækkehus,Gaaseager 79,2600, Glostrup,340000,2021-12-19,Fam. Salg,130,2615,5,2017,
161,Ejerlejlighed,"Hovedvejen 154, 2. 15",2600, Glostrup,950000,2021-12-19,Andet,84,11310,2,1978,
161,Villa,Ørnebjergvej 38,2600, Glostrup,4840000,2021-12-16,Alm. Salg,180,26889,6,1932,
161,Villa,Ejbydalsvej 129,2600, Glostrup,4850000,2021-12-16,Alm. Salg,175,27714,5,1972,-3%
161,Ejerlejlighed,"Brøndbyvestervej 20, 1. 24",2600, Glostrup,2170000,2021-12-14,Alm. Salg,76,28553,2,1961,1%
161,Ejerlejlighed,"Lilliendalsvej 7, st. 4",2600, Glostrup,2547000,2021-12-12,Alm. Salg,80,31838,3,1970,2%
161,Ejerlejlighed,"Sofielundsvej 1D, 1. tv",2600, Glostrup,1750000,2021-12-08,Alm. Salg,59,29661,2,1939,
161,Ejerlejlighed,"Byparkvej 10, 1. th",2600, Glostrup,1695000,2021-12-07,Alm. Salg,61,27787,2,1975,
161,Villa,Rørsangervej 28,2600, Glostrup,4310000,2021-12-07,Alm. Salg,112,38482,3,1962,
161,Villa,Falkevej 3,2600, Glostrup,5900000,2021-12-06,Alm. Salg,166,35542,5,1962,-3%
161,Ejerlejlighed,"Sofielundsvej 12, 1. tv",2600, Glostrup,2000000,2021-12-03,Alm. Salg,78,25641,3,1933,
161,Rækkehus,Ejbygård 15,2600, Glostrup,3950000,2021-12-02,Alm. Salg,126,31349,4,1987,1%
161,Rækkehus,Ejby Smedevej 26,2600, Glostrup,1400000,2021-12-01,Alm. Salg,120,11667,3,2003,
161,Ejerlejlighed,"Stadionvej 86, 2. 4",2600, Glostrup,950000,2021-12-01,Fam. Salg,77,12338,2,2019,
161,Ejerlejlighed,"Hovedvejen 180, st. tv",2600, Glostrup,2000000,2021-11-28,Alm. Salg,72,27778,3,1948,
161,Ejerlejlighed,"Østervej 21, st. th",2600, Glostrup,2010000,2021-11-28,Alm. Salg,73,27534,2,1959,-2%
161,Ejerlejlighed,"Højvangsvej 30, 2. tv",2600, Glostrup,2030000,2021-11-28,Alm. Salg,62,32742,2,1934,-3%
161,Villa,Solvangsvej 33,2600, Glostrup,4500000,2021-11-28,Alm. Salg,136,33088,5,1938,
161,Ejerlejlighed,"Kirkebjerg Parkvej 2D, 4. 1",2600, Glostrup,3700000,2021-11-27,Alm. Salg,107,34579,4,2020,-3%
161,Ejerlejlighed,"Magnoliavej 16, 2. th",2600, Glostrup,1623000,2021-11-23,Alm. Salg,51,31824,2,1946,-2%
161,Villa,Skolevej 10,2600, Glostrup,4000000,2021-11-22,Alm. Salg,160,25000,4,1905,-5%
161,Ejerlejlighed,"Banegårdsvej 15, st. tv",2600, Glostrup,2695000,2021-11-20,Alm. Salg,97,27784,3,1936,
161,Villa,Vagtelvænget 10,2600, Glostrup,5400000,2021-11-20,Alm. Salg,182,29670,7,1958,-2%
161,Villa,Ejbydalsvej 115,2600, Glostrup,4900000,2021-11-18,Alm. Salg,170,28824,6,1970,-2%
161,Rækkehus,Ejbysvinget 3,2600, Glostrup,4195000,2021-11-16,Alm. Salg,131,32023,5,2010,
161,Ejerlejlighed,"Magnoliavej 10, st. th",2600, Glostrup,1575000,2021-11-16,Alm. Salg,63,25000,3,1946,
161,Villa,Klinteholm 4,2600, Glostrup,4750000,2021-11-14,Alm. Salg,152,31250,5,1985,-5%
161,Villa,Svalevej 34,2600, Glostrup,3340000,2021-11-14,Alm. Salg,206,16214,5,2022,-2%
161,Ejerlejlighed,"Brøndbyvestervej 18, 2. y",2600, Glostrup,1900000,2021-11-13,Alm. Salg,84,22619,3,1961,-11%
161,Villa,Erdalsvej 48,2600, Glostrup,2497500,2021-11-13,Fam. Salg,134,18638,6,1940,
161,Ejerlejlighed,"Nordre Ringvej 6, 2. th",2600, Glostrup,1900000,2021-11-12,Alm. Salg,67,28358,3,1940,-5%
161,Villa,Bjergbakkevej 21,2600, Glostrup,5100000,2021-11-10,Alm. Salg,170,30000,4,1964,-2%
161,Ejerlejlighed,"Brøndbyvestervej 18, 1. h",2600, Glostrup,2000000,2021-11-09,Alm. Salg,80,25000,3,1961,-2%
161,Rækkehus,Dalvangsvej 120,2600, Glostrup,3400000,2021-11-04,Alm. Salg,64,53125,3,1938,-3%
161,Villa,Heggelunds Alle 13,2600, Glostrup,4495000,2021-11-03,Alm. Salg,112,40134,5,1937,
161,Ejerlejlighed,"Byparkvej 8, st. mf",2600, Glostrup,1350000,2021-11-01,Alm. Salg,43,31395,1,1975,-7%
161,Villa,Brandsbjergvej 63,2600, Glostrup,5200000,2021-10-31,Alm. Salg,184,28261,6,1972,
161,Villa,Ejbydalsvej 180,2600, Glostrup,4225000,2021-10-30,Alm. Salg,123,34350,4,1978,
161,Ejerlejlighed,"Christiansvej 11, st. th",2600, Glostrup,1600000,2021-10-29,Alm. Salg,58,27586,2,1947,-6%
161,Rækkehus,Ravnager 21,2600, Glostrup,3895000,2021-10-27,Alm. Salg,100,38950,4,1964,
161,Villa,Stisager 108,2600, Glostrup,10500000,2021-10-27,Alm. Salg,272,38603,6,2014,-5%
161,Ejerlejlighed,"Byparkvej 2, 2. tv",2600, Glostrup,1525000,2021-10-26,Alm. Salg,52,29327,1,1975,-4%
161,Ejerlejlighed,"Magnoliavej 16, st. tv",2600, Glostrup,1465700,2021-10-25,Fam. Salg,51,28739,2,1946,
161,Rækkehus,Ejby Mosevej 175,2600, Glostrup,4295000,2021-10-24,Alm. Salg,103,41699,3,2021,
161,Rækkehus,Hvissingeparken 4,2600, Glostrup,1725000,2021-10-24,Alm. Salg,98,17602,4,1967,
161,Villa,Rypevænget 16,2600, Glostrup,1450000,2021-10-20,Fam. Salg,142,10211,5,1958,
161,Ejerlejlighed,Egeskoven 60,2600, Glostrup,2095000,2021-10-19,Alm. Salg,73,28699,2,1993,
161,Villa,Ejbydalsvej 243,2600, Glostrup,4924000,2021-10-17,Alm. Salg,179,27508,7,1974,4%
161,Ejerlejlighed,"Tværvej 2, st. mf",2600, Glostrup,1115000,2021-10-12,Alm. Salg,41,27195,1,1938,-14%
161,Villa,Spurvevej 20,2600, Glostrup,3950000,2021-10-12,Alm. Salg,88,44886,2,1955,
161,Ejerlejlighed,"Christiansvej 23, 2. tv",2600, Glostrup,1950000,2021-10-09,Alm. Salg,61,31967,3,1947,-2%
161,Villa,Ejbydalsvej 186,2600, Glostrup,4380000,2021-10-09,Alm. Salg,170,25765,5,1939,-6%
161,Villa,Lærkevej 4,2600, Glostrup,7000000,2021-10-09,Alm. Salg,238,29412,5,1963,-3%
