municipality,housing_type,address,zip_code,town,purchase_amount,date_of_sale,type_of_sale,square meters,square meters_price,rooms,year_of_construction,The percentage difference between the latest bid price and the sale price
165,Ejerlejlighed,Egebo 17A,2620, Albertslund,2290000,2016-11-03,Alm. Salg,105,21810,3,2008,-2%
165,Villa,Flintager 14,2620, Albertslund,2795000,2016-11-03,Alm. Salg,152,18388,5,1966,
165,Rækkehus,Robinievej 98,2620, Albertslund,2575000,2016-11-02,Alm. Salg,115,22391,4,2008,-1%
165,Rækkehus,Rytterhusene 15,2620, Albertslund,2450000,2016-11-01,Alm. Salg,106,23113,4,1968,-4%
165,Ejerlejlighed,"Topperne 14, 3. 33",2620, Albertslund,1265000,2016-11-01,Fam. Salg,102,12402,4,1971,
165,Villa,Herstedøsterstræde 2,2620, Albertslund,2500000,2016-11-01,Alm. Salg,125,20000,3,1964,-11%
165,Ejerlejlighed,"Topperne 32, 3. 34",2620, Albertslund,985000,2016-10-31,Alm. Salg,49,20102,2,1972,-1%
165,Rækkehus,Rytterhusene 55,2620, Albertslund,2495000,2016-10-29,Alm. Salg,106,23538,5,1968,
165,Rækkehus,Elmehusene 25,2600, Glostrup,1900000,2016-10-29,Alm. Salg,96,19792,4,1967,-5%
165,Rækkehus,Poppelhusene 9,2600, Glostrup,2495000,2016-10-23,Alm. Salg,120,20792,5,1974,
165,Villa,Rønne Alle 11,2620, Albertslund,2295000,2016-10-20,Alm. Salg,122,18811,5,1953,
165,Villa,Hasselhaven 117,2600, Glostrup,2125000,2016-10-20,Alm. Salg,178,11938,5,1971,-3%
165,Rækkehus,Fasanhusene 26,2620, Albertslund,1900000,2016-10-19,Alm. Salg,108,17593,5,1968,-9%
165,Rækkehus,Fiskerhusene 78,2620, Albertslund,2315000,2016-10-19,Alm. Salg,106,21840,5,1968,-1%
165,Rækkehus,Askebo 9,2620, Albertslund,2750000,2016-10-17,Alm. Salg,131,20992,5,2013,-2%
165,Rækkehus,Humlehusene 112,2620, Albertslund,2795000,2016-10-16,Alm. Salg,156,17917,4,1971,
165,Rækkehus,Poppelhusene 13,2600, Glostrup,2300000,2016-10-15,Alm. Salg,120,19167,5,1974,-2%
165,Rækkehus,Tornegårdsvej 25,2620, Albertslund,2650000,2016-10-11,Alm. Salg,129,20543,4,2014,-2%
165,Villa,Lavager 22,2620, Albertslund,2675000,2016-10-11,Alm. Salg,129,20736,5,1967,-1%
165,Rækkehus,Jægerhusene 66,2620, Albertslund,2295000,2016-10-09,Alm. Salg,106,21651,4,1968,
165,Ejerlejlighed,"Kanalgaden 8, 2. th",2620, Albertslund,1230000,2016-10-09,Alm. Salg,87,14138,2,1970,3%
165,Rækkehus,Pilehusene 166,2600, Glostrup,2575000,2016-10-06,Alm. Salg,114,22588,4,1973,
165,Rækkehus,Tornegårdsvej 44,2620, Albertslund,2850000,2016-10-06,Alm. Salg,129,22093,4,2014,-2%
165,Villa,Rønne Alle 16,2620, Albertslund,3250000,2016-10-04,Alm. Salg,124,26210,5,1933,-1%
165,Villa,Mørkager 54,2620, Albertslund,2600000,2016-10-04,Alm. Salg,154,16883,5,1966,-5%
165,Rækkehus,Fiskerhusene 35,2620, Albertslund,2400000,2016-10-02,Alm. Salg,106,22642,4,1968,
165,Villa,Kongsager 27,2620, Albertslund,3050000,2016-10-01,Alm. Salg,174,17529,5,1965,-5%
165,Ejerlejlighed,"Topperne 32, 2. 23",2620, Albertslund,1600000,2016-09-29,Alm. Salg,105,15238,4,1972,-3%
165,Ejerlejlighed,"Topperne 3, 1. 12",2620, Albertslund,950000,2016-09-26,Alm. Salg,49,19388,2,1972,-5%
165,Ejerlejlighed,"Topperne 24, st. 1",2620, Albertslund,1750000,2016-09-24,Alm. Salg,102,17157,4,1972,
165,Ejerlejlighed,"Topperne 26, 1. 14",2620, Albertslund,915000,2016-09-22,Alm. Salg,49,18673,2,1972,
165,Ejerlejlighed,"Topperne 5, 2. 21",2620, Albertslund,1780000,2016-09-20,Alm. Salg,97,18351,4,1972,-1%
165,Rækkehus,Tornegårdsvej 30,2620, Albertslund,2750000,2016-09-18,Alm. Salg,129,21318,4,2014,-2%
165,Villa,Randager 83,2620, Albertslund,2550000,2016-09-17,Alm. Salg,129,19767,4,1966,-5%
165,Rækkehus,Fasanhusene 11,2620, Albertslund,1219500,2016-09-15,Alm. Salg,106,11505,5,1968,
165,Rækkehus,Birkelundsvej 8,2620, Albertslund,2600000,2016-09-14,Alm. Salg,110,23636,4,2011,-4%
165,Ejerlejlighed,Mölndalsparken 26,2620, Albertslund,1050000,2016-09-14,Alm. Salg,61,17213,2,1986,-19%
165,Villa,Kastanievej 19,2620, Albertslund,4295000,2016-09-14,Alm. Salg,187,22968,6,2017,
165,Villa,Kastanievej 21,2620, Albertslund,4295000,2016-09-11,Alm. Salg,187,22968,6,2017,
165,Ejerlejlighed,"Topperne 4, st. 2",2620, Albertslund,375000,2016-09-08,Fam. Salg,33,11364,1,1971,
165,Ejerlejlighed,Egebo 16A,2620, Albertslund,2595000,2016-09-08,Alm. Salg,125,20760,5,2008,
165,Rækkehus,Askebo 16,2620, Albertslund,2650000,2016-09-07,Alm. Salg,105,25238,4,2013,-1%
165,Villa,Snebærhaven 80,2620, Albertslund,2750000,2016-09-04,Alm. Salg,135,20370,5,1970,-2%
165,Rækkehus,Falkehusene 37,2620, Albertslund,2200000,2016-09-03,Alm. Salg,108,20370,4,1968,-2%
165,Rækkehus,Askebo 40,2620, Albertslund,2600000,2016-09-03,Alm. Salg,105,24762,3,2012,-3%
165,Rækkehus,Robinievej 33,2620, Albertslund,3050000,2016-09-02,Alm. Salg,135,22593,5,2007,-5%
165,Rækkehus,Fiskerhusene 98,2620, Albertslund,2295000,2016-09-01,Alm. Salg,106,21651,5,1968,-4%
165,Rækkehus,Tranehusene 56,2620, Albertslund,2475000,2016-08-25,Alm. Salg,108,22917,5,1972,-1%
165,Rækkehus,Tornegårdsvej 67,2620, Albertslund,2650000,2016-08-25,Alm. Salg,121,21901,4,2007,-2%
165,Villa,Kastanie Alle 20,2620, Albertslund,2634000,2016-08-25,Alm. Salg,172,15314,5,1930,-2%
165,Ejerlejlighed,"Topperne 22, 3. 33",2620, Albertslund,1660000,2016-08-23,Alm. Salg,97,17113,4,1972,-5%
165,Villa,Herstedøstervej 55,2620, Albertslund,2600000,2016-08-23,Alm. Salg,111,23423,4,1962,4%
165,Ejerlejlighed,"Topperne 2, 1. 11",2620, Albertslund,1750000,2016-08-22,Alm. Salg,105,16667,4,1971,-1%
165,Ejerlejlighed,"Topperne 22, st. 1",2620, Albertslund,1895000,2016-08-21,Alm. Salg,102,18578,4,1972,
165,Ejerlejlighed,Mölndalsparken 97,2620, Albertslund,1200000,2016-08-21,Alm. Salg,67,17910,3,1986,-17%
165,Villa,Skærager 47,2620, Albertslund,2295000,2016-08-20,Alm. Salg,117,19615,5,1967,
165,Rækkehus,Fasanhusene 4,2620, Albertslund,2395000,2016-08-19,Alm. Salg,106,22594,4,1968,
165,Villa,Rønne Alle 8,2620, Albertslund,3000000,2016-08-18,Alm. Salg,142,21127,4,1935,-14%
165,Villa,Porsager 3,2620, Albertslund,2350000,2016-08-17,Alm. Salg,138,17029,6,1967,-8%
165,Villa,Enebærhaven 23,2620, Albertslund,3095000,2016-08-17,Alm. Salg,135,22926,5,1971,
165,Ejerlejlighed,"Topperne 28, 1. 12",2620, Albertslund,870000,2016-08-16,Alm. Salg,49,17755,2,1972,-3%
165,Villa,Roskildevej 151,2620, Albertslund,2675000,2016-08-15,Alm. Salg,217,12327,7,1900,-4%
165,Rækkehus,Robinievej 129,2620, Albertslund,2895000,2016-08-09,Alm. Salg,131,22099,4,2008,
165,Ejerlejlighed,"Kanaltorvet 8, 2. 26",2620, Albertslund,1350000,2016-08-08,Alm. Salg,102,13235,3,1970,-25%
165,Rækkehus,Elmehusene 310,2600, Glostrup,2095000,2016-08-07,Alm. Salg,100,20950,4,1968,
165,Rækkehus,Humlehusene 16,2620, Albertslund,2100000,2016-08-03,Alm. Salg,156,13462,4,1971,-7%
165,Villa,Rudeland 18,2620, Albertslund,2498000,2016-08-03,Alm. Salg,90,27756,4,1961,
165,Villa,Randager 58,2620, Albertslund,2050000,2016-08-03,Alm. Salg,123,16667,4,1965,-2%
165,Rækkehus,Præstehusene 13,2620, Albertslund,2400000,2016-07-31,Alm. Salg,156,15385,5,1970,-4%
165,Rækkehus,Elmehusene 46,2600, Glostrup,1850000,2016-07-30,Alm. Salg,100,18500,4,1968,
165,Rækkehus,Birkelundsvej 11,2620, Albertslund,2970000,2016-07-25,Alm. Salg,132,22500,4,2011,
165,Ejerlejlighed,"Topperne 4, 3. 34",2620, Albertslund,775000,2016-07-23,Alm. Salg,49,15816,2,1971,
165,Ejerlejlighed,Egebo 2,2620, Albertslund,2295000,2016-07-21,Alm. Salg,99,23182,4,2008,
165,Rækkehus,Hyldagervænge 5,2620, Albertslund,2895000,2016-07-19,Alm. Salg,140,20679,3,1997,
165,Rækkehus,Rytterhusene 35,2620, Albertslund,2495000,2016-07-19,Alm. Salg,106,23538,4,1968,
165,Rækkehus,Jægerhusene 10,2620, Albertslund,2415000,2016-07-17,Alm. Salg,108,22361,5,1968,-1%
165,Rækkehus,Rypehusene 6,2620, Albertslund,2255000,2016-07-17,Alm. Salg,108,20880,4,1972,-2%
165,Villa,Kastanievej 3,2620, Albertslund,4295000,2016-07-17,Alm. Salg,187,22968,7,2017,
165,Villa,Horsholmstræde 1,2620, Albertslund,2750000,2016-07-16,Alm. Salg,128,21484,5,1986,-2%
165,Rækkehus,Birkelundsvej 19,2620, Albertslund,2945000,2016-07-13,Alm. Salg,131,22481,4,2011,-2%
165,Villa,Kastanievej 15,2620, Albertslund,4250000,2016-07-13,Alm. Salg,187,22727,6,2017,
165,Rækkehus,Elmehusene 52,2600, Glostrup,2095000,2016-07-12,Alm. Salg,96,21823,4,1968,
165,Ejerlejlighed,"Topperne 3, 3. 34",2620, Albertslund,850000,2016-07-12,Alm. Salg,49,17347,2,1972,-3%
165,Villa,Skovskrænten 6,2620, Albertslund,5175000,2016-07-11,Alm. Salg,153,33824,5,1978,4%
165,Rækkehus,Fyrrehusene 66,2600, Glostrup,2048000,2016-07-10,Alm. Salg,114,17965,4,1973,-5%
165,Ejerlejlighed,Egebo 25A,2620, Albertslund,2600000,2016-07-10,Alm. Salg,128,20313,5,2008,-4%
165,Villa,Borgager 12,2620, Albertslund,1975000,2016-07-10,Alm. Salg,107,18458,4,1966,-6%
165,Rækkehus,Tranehusene 6,2620, Albertslund,1100000,2016-07-09,Andet,108,10185,4,1972,
165,Ejerlejlighed,"Topperne 18, 2. 21",2620, Albertslund,1870000,2016-07-07,Alm. Salg,105,17810,4,1972,-1%
165,Rækkehus,Fiskerhusene 116,2620, Albertslund,2295000,2016-07-06,Alm. Salg,108,21250,4,1972,
165,Rækkehus,Tornegårdsvej 45,2620, Albertslund,2750000,2016-07-06,Alm. Salg,119,23109,4,2014,
165,Villa,Kastanievej 24,2620, Albertslund,4800000,2016-07-06,Alm. Salg,233,20601,6,2016,-2%
165,Villa,Kastanievej 17,2620, Albertslund,4495000,2016-07-04,Alm. Salg,187,24037,6,2017,
165,Villa,Platanhaven 48,2600, Glostrup,2850000,2016-07-02,Alm. Salg,126,22619,4,1967,-5%
165,Villa,Blomsterkrogen 7,2620, Albertslund,2425000,2016-07-02,Alm. Salg,138,17572,5,1974,-3%
165,Ejerlejlighed,"Topperne 13, 3. 32",2620, Albertslund,920000,2016-06-29,Alm. Salg,49,18776,2,1972,-3%
165,Rækkehus,Elmehusene 13,2600, Glostrup,1899000,2016-06-27,Alm. Salg,96,19781,4,1967,
165,Villa,Randager 12,2620, Albertslund,2545000,2016-06-27,Alm. Salg,157,16210,4,1967,-6%
165,Villa,Vridsløsestræde 17,2620, Albertslund,2775000,2016-06-26,Alm. Salg,150,18500,4,1969,-4%
165,Ejerlejlighed,"Topperne 8, 1. 13",2620, Albertslund,2045000,2016-06-25,Alm. Salg,100,20450,4,1971,-3%
165,Rækkehus,Poppelhusene 107,2600, Glostrup,2445000,2016-06-23,Alm. Salg,124,19718,4,1971,
165,Villa,Skærager 20,2620, Albertslund,2300000,2016-06-23,Alm. Salg,137,16788,5,1966,-10%
165,Rækkehus,Tranehusene 46,2620, Albertslund,1000000,2016-06-22,Alm. Salg,108,9259,4,1972,
165,Rækkehus,Poppelhusene 96,2600, Glostrup,2445000,2016-06-21,Alm. Salg,107,22850,4,1969,-2%
165,Ejerlejlighed,Mölndalsparken 12,2620, Albertslund,1395000,2016-06-21,Alm. Salg,69,20217,3,1986,
165,Villa,Alberts Vænge 15,2620, Albertslund,2498000,2016-06-20,Alm. Salg,126,19825,4,1939,
165,Rækkehus,Robinievej 91,2620, Albertslund,2850000,2016-06-19,Alm. Salg,136,20956,5,2008,
165,Villa,Randager 96,2620, Albertslund,2550000,2016-06-18,Alm. Salg,130,19615,4,1969,-2%
165,Rækkehus,Elmehusene 39,2600, Glostrup,2095000,2016-06-15,Alm. Salg,96,21823,4,1967,
165,Rækkehus,Elmehusene 312,2600, Glostrup,2150000,2016-06-14,Alm. Salg,100,21500,4,1968,
165,Villa,Skærager 45,2620, Albertslund,2595000,2016-06-14,Alm. Salg,130,19962,5,1967,
165,Villa,Platanhaven 47,2600, Glostrup,2625000,2016-06-12,Alm. Salg,140,18750,4,1967,-6%
165,Rækkehus,Rytterhusene 32,2620, Albertslund,2200000,2016-06-09,Alm. Salg,106,20755,5,1968,-4%
165,Rækkehus,Tranehusene 35,2620, Albertslund,2349000,2016-06-09,Alm. Salg,112,20973,4,1972,
165,Rækkehus,Fængselsvej 17,2620, Albertslund,1895000,2016-06-09,Alm. Salg,93,20376,4,1900,
165,Rækkehus,Skyttehusene 42,2620, Albertslund,2451000,2016-06-08,Alm. Salg,106,23123,5,1968,-2%
165,Villa,Flintager 2,2620, Albertslund,1407716,2016-06-08,Fam. Salg,139,10127,5,1965,
165,Rækkehus,Fasanhusene 41,2620, Albertslund,2345000,2016-06-07,Alm. Salg,106,22123,5,1968,
165,Rækkehus,Falkehusene 6,2620, Albertslund,2295000,2016-06-07,Alm. Salg,106,21651,4,1968,
165,Ejerlejlighed,"Topperne 3, 2. 22",2620, Albertslund,552500,2016-06-07,Fam. Salg,49,11276,2,1972,
165,Ejerlejlighed,"Topperne 9, 2. 21",2620, Albertslund,1750000,2016-06-07,Alm. Salg,97,18041,4,1972,-1%
165,Ejerlejlighed,Lange Eng 21,2620, Albertslund,3340000,2016-06-06,Alm. Salg,127,26299,5,2008,
165,Rækkehus,Elmehusene 149,2600, Glostrup,2170000,2016-06-04,Alm. Salg,96,22604,3,1967,-1%
165,Rækkehus,Degnehusene 65,2620, Albertslund,2095000,2016-05-31,Alm. Salg,151,13874,4,1972,
165,Rækkehus,Skyttehusene 59,2620, Albertslund,1550000,2016-05-30,Alm. Salg,106,14623,5,1968,
165,Rækkehus,Robinievej 65,2620, Albertslund,2675000,2016-05-26,Alm. Salg,114,23465,4,2008,-1%
165,Ejerlejlighed,"Topperne 20, 2. 24",2620, Albertslund,975000,2016-05-26,Alm. Salg,49,19898,2,1972,-2%
165,Villa,Porsager 94,2620, Albertslund,2665000,2016-05-26,Alm. Salg,121,22025,5,1965,-1%
165,Rækkehus,Skyttehusene 46,2620, Albertslund,2450000,2016-05-24,Alm. Salg,106,23113,5,1968,2%
165,Rækkehus,Pilehusene 116,2600, Glostrup,2250000,2016-05-24,Alm. Salg,114,19737,4,1973,
165,Rækkehus,Tjørnehusene 40,2600, Glostrup,2450000,2016-05-23,Alm. Salg,120,20417,5,1972,-2%
165,Rækkehus,Fyrrehusene 28,2600, Glostrup,2400000,2016-05-23,Alm. Salg,98,24490,4,1969,
165,Villa,Kastanievej 23,2620, Albertslund,4220000,2016-05-23,Alm. Salg,187,22567,6,2016,-1%
165,Rækkehus,Robinievej 92,2620, Albertslund,2595000,2016-05-22,Alm. Salg,111,23378,4,2008,
165,Villa,Snebærhaven 13,2620, Albertslund,2990000,2016-05-22,Alm. Salg,183,16339,4,1969,-3%
165,Rækkehus,Skyttehusene 3,2620, Albertslund,2300000,2016-05-19,Alm. Salg,106,21698,4,1968,-4%
165,Villa,Kratager 33,2620, Albertslund,3295000,2016-05-18,Alm. Salg,153,21536,5,1968,
165,Ejerlejlighed,"Topperne 3, 3. 32",2620, Albertslund,765000,2016-05-16,Alm. Salg,49,15612,2,1972,
165,Rækkehus,Præstehusene 72,2620, Albertslund,2250000,2016-05-12,Alm. Salg,151,14901,4,1969,-2%
165,Rækkehus,Falkehusene 19,2620, Albertslund,2150000,2016-05-12,Alm. Salg,106,20283,4,1970,-2%
165,Villa,Kastanievej 25,2620, Albertslund,4395000,2016-05-11,Alm. Salg,210,20929,7,2016,
165,Rækkehus,Elmehusene 88,2600, Glostrup,1765000,2016-05-10,Alm. Salg,96,18385,3,1968,1%
165,Villa,Kongsager 45,2620, Albertslund,2545000,2016-05-10,Alm. Salg,104,24471,4,1966,-2%
165,Rækkehus,Tranehusene 74,2620, Albertslund,2050000,2016-05-09,Alm. Salg,108,18981,5,1972,-2%
165,Rækkehus,Elmehusene 98,2600, Glostrup,2100000,2016-05-08,Alm. Salg,96,21875,4,1968,-4%
165,Villa,Borgager 3,2620, Albertslund,2600000,2016-05-07,Alm. Salg,125,20800,4,1967,-4%
165,Villa,Kastanievej 22,2620, Albertslund,4295000,2016-05-03,Alm. Salg,201,21368,7,2016,
165,Rækkehus,Lange Eng 34,2620, Albertslund,3595000,2016-05-02,Alm. Salg,128,28086,6,2008,
165,Rækkehus,Bispehusene 45,2620, Albertslund,1995000,2016-05-01,Alm. Salg,112,17813,4,1972,
165,Rækkehus,Elmehusene 44,2600, Glostrup,2075000,2016-04-28,Alm. Salg,96,21615,4,1968,
165,Rækkehus,Robinievej 49,2620, Albertslund,2825000,2016-04-28,Alm. Salg,136,20772,5,2008,-3%
165,Villa,Fyrrehusene 3,2600, Glostrup,2495000,2016-04-28,Alm. Salg,112,22277,4,1969,
165,Rækkehus,Falkehusene 57,2620, Albertslund,2000000,2016-04-27,Alm. Salg,108,18519,5,1969,-13%
165,Rækkehus,Skyttehusene 49,2620, Albertslund,2400000,2016-04-26,Alm. Salg,106,22642,4,1968,
165,Rækkehus,Skyttehusene 52,2620, Albertslund,2150000,2016-04-26,Alm. Salg,108,19907,4,1968,
165,Ejerlejlighed,Egebo 17,2620, Albertslund,2195000,2016-04-26,Alm. Salg,105,20905,3,2008,
165,Rækkehus,Tornegårdsvej 32,2620, Albertslund,2698000,2016-04-25,Alm. Salg,129,20915,4,2014,
165,Rækkehus,Rypehusene 12,2620, Albertslund,2495000,2016-04-23,Alm. Salg,112,22277,4,1972,
165,Rækkehus,Elmehusene 220,2600, Glostrup,1825000,2016-04-23,Alm. Salg,96,19010,4,1968,2%
165,Ejerlejlighed,"Kanaltorvet 8, 3. 29",2620, Albertslund,795000,2016-04-20,Alm. Salg,59,13475,1,1970,
165,Rækkehus,Pilehusene 52,2600, Glostrup,2095000,2016-04-19,Alm. Salg,110,19045,4,1973,
165,Villa,Randager 31,2620, Albertslund,2825000,2016-04-18,Alm. Salg,178,15871,7,1965,-2%
165,Rækkehus,Elmehusene 148,2600, Glostrup,1950000,2016-04-17,Alm. Salg,96,20313,4,1967,-2%
165,Villa,Hvidager 50,2620, Albertslund,2895000,2016-04-17,Alm. Salg,152,19046,6,1969,
165,Villa,Kratager 3,2620, Albertslund,2895000,2016-04-17,Alm. Salg,165,17545,6,1968,
165,Villa,"Roskildevej 145A, st",2620, Albertslund,1325000,2016-04-17,Alm. Salg,170,7794,5,2017,-11%
165,Villa,Lodager 45,2620, Albertslund,3825000,2016-04-13,Alm. Salg,170,22500,5,1970,-2%
165,Ejerlejlighed,Egebo 11A,2620, Albertslund,2200000,2016-04-12,Alm. Salg,105,20952,3,2008,-2%
165,Rækkehus,Jægerhusene 31,2620, Albertslund,1995000,2016-04-11,Alm. Salg,108,18472,4,1968,
165,Villa,Skærager 27,2620, Albertslund,2350000,2016-04-11,Alm. Salg,131,17939,5,1965,-6%
165,Rækkehus,Robinievej 66,2620, Albertslund,3100000,2016-04-10,Alm. Salg,134,23134,4,2008,-3%
165,Villa,Herstedvestervej 12,2620, Albertslund,841132,2016-04-10,Auktion,136,6185,5,1953,
165,Rækkehus,Elmehusene 272,2600, Glostrup,2125000,2016-04-09,Alm. Salg,96,22135,4,1968,1%
165,Rækkehus,Tranehusene 31,2620, Albertslund,1061051,2016-04-07,Alm. Salg,108,9825,4,1972,-54%
165,Rækkehus,Rytterhusene 28,2620, Albertslund,2395000,2016-04-06,Alm. Salg,106,22594,5,1968,
165,Rækkehus,Elmehusene 207,2600, Glostrup,1795000,2016-04-06,Alm. Salg,96,18698,3,1968,
165,Villa,Borgager 30,2620, Albertslund,1950000,2016-04-06,Alm. Salg,179,10894,6,2018,-7%
165,Rækkehus,Elmehusene 290,2600, Glostrup,1725000,2016-04-05,Alm. Salg,96,17969,4,1968,2%
165,Ejerlejlighed,Lange Eng 9,2620, Albertslund,1512500,2016-04-04,Alm. Salg,115,13152,5,2008,
165,Ejerlejlighed,"Topperne 5, 1. 13",2620, Albertslund,725000,2016-04-03,Fam. Salg,100,7250,4,1972,
165,Villa,Randager 19,2620, Albertslund,2798000,2016-03-30,Alm. Salg,125,22384,4,1966,
165,Rækkehus,Glentehusene 63,2620, Albertslund,2200000,2016-03-29,Alm. Salg,108,20370,4,1968,-4%
165,Rækkehus,Rytterhusene 27,2620, Albertslund,2260000,2016-03-29,Alm. Salg,106,21321,5,1968,-2%
165,Villa,Kratager 12,2620, Albertslund,2300000,2016-03-29,Alm. Salg,140,16429,5,1969,-4%
165,Rækkehus,Robinievej 121,2620, Albertslund,2795000,2016-03-21,Alm. Salg,131,21336,4,2008,
165,Villa,Kvædehaven 71,2600, Glostrup,2550000,2016-03-20,Alm. Salg,148,17230,4,1969,-5%
165,Rækkehus,Skriverhusene 64,2620, Albertslund,1650000,2016-03-17,Fam. Salg,106,15566,5,1969,
165,Ejerlejlighed,Egebo 21,2620, Albertslund,2040000,2016-03-17,Alm. Salg,99,20606,4,2008,-4%
165,Villa,Stenstræde 4,2620, Albertslund,5050000,2016-03-15,Alm. Salg,179,28212,6,1985,
165,Rækkehus,Fasanhusene 21,2620, Albertslund,2150000,2016-03-11,Alm. Salg,106,20283,5,1968,-4%
165,Rækkehus,Robinievej 41,2620, Albertslund,2795000,2016-03-10,Alm. Salg,134,20858,5,2008,
165,Rækkehus,Bispehusene 4,2620, Albertslund,2095000,2016-03-07,Alm. Salg,108,19398,4,1972,
165,Rækkehus,Elmehusene 284,2600, Glostrup,1700000,2016-03-03,Alm. Salg,96,17708,4,1968,0%
165,Villa,Fyrrehusene 2,2600, Glostrup,2175000,2016-03-01,Alm. Salg,112,19420,5,1969,-5%
165,Ejerlejlighed,"Topperne 15, st. 2",2620, Albertslund,595000,2016-02-27,Alm. Salg,33,18030,1,1972,
165,Rækkehus,Elmehusene 270,2600, Glostrup,1980000,2016-02-24,Alm. Salg,100,19800,4,1968,-1%
165,Rækkehus,Elmehusene 153,2600, Glostrup,1799000,2016-02-23,Alm. Salg,100,17990,4,1967,
165,Villa,Mørkager 58,2620, Albertslund,2000000,2016-02-23,Alm. Salg,115,17391,4,1965,-5%
165,Rækkehus,Tornegårdsvej 37,2620, Albertslund,2695000,2016-02-21,Alm. Salg,129,20891,4,2014,
165,Rækkehus,Birkelundsvej 5,2620, Albertslund,2795000,2016-02-17,Alm. Salg,132,21174,4,2011,
165,Villa,Kastanievej 27,2620, Albertslund,4480000,2016-02-17,Alm. Salg,201,22289,7,2016,0%
165,Ejerlejlighed,"Topperne 26, st. 3",2620, Albertslund,1750000,2016-02-16,Alm. Salg,102,17157,4,1972,-8%
165,Rækkehus,Elmehusene 316,2600, Glostrup,2095000,2016-02-15,Alm. Salg,96,21823,4,1968,
165,Ejerlejlighed,"Topperne 14, st. 2",2620, Albertslund,465000,2016-02-15,Alm. Salg,33,14091,1,1971,-2%
165,Villa,Kongsager 24,2620, Albertslund,2650000,2016-02-15,Alm. Salg,162,16358,7,1965,-5%
165,Rækkehus,Tranehusene 7,2620, Albertslund,2295000,2016-02-13,Alm. Salg,108,21250,4,1972,
165,Rækkehus,Birkelundsvej 42,2620, Albertslund,1800000,2016-02-10,Fam. Salg,135,13333,4,2011,
165,Rækkehus,Elmehusene 53,2600, Glostrup,1790000,2016-02-03,Alm. Salg,96,18646,4,1968,-3%
165,Rækkehus,Lange Eng 36,2620, Albertslund,3230000,2016-02-03,Alm. Salg,115,28087,5,2008,
165,Villa,Kvædehaven 26,2600, Glostrup,3450000,2016-01-30,Alm. Salg,145,23793,5,1968,-4%
165,Rækkehus,Robinievej 107,2620, Albertslund,525000,2016-01-28,Alm. Salg,131,4008,5,2008,
165,Villa,Vridsløsestræde 11,2620, Albertslund,3325000,2016-01-27,Alm. Salg,161,20652,5,1973,-2%
165,Villa,Kastanievej 11,2620, Albertslund,4495000,2016-01-26,Alm. Salg,210,21405,8,2016,
165,Ejerlejlighed,"Topperne 14, st. 1",2620, Albertslund,969500,2016-01-25,Alm. Salg,97,9995,4,1971,
165,Villa,Platanhaven 103,2600, Glostrup,2850000,2016-01-23,Alm. Salg,167,17066,5,1966,
165,Ejerlejlighed,Lange Eng 33,2620, Albertslund,3100000,2016-01-18,Alm. Salg,115,26957,5,2008,-1%
165,Villa,Platanhaven 132,2600, Glostrup,2500000,2016-01-18,Alm. Salg,132,18939,5,1965,-11%
165,Ejerlejlighed,"Topperne 15, 1. 12",2620, Albertslund,799000,2016-01-16,Alm. Salg,49,16306,2,1972,
165,Rækkehus,Elmehusene 57,2600, Glostrup,1650000,2016-01-13,Alm. Salg,96,17188,4,1968,
165,Villa,Porsager 36,2620, Albertslund,2650000,2016-01-11,Alm. Salg,176,15057,6,1965,
165,Rækkehus,Rytterhusene 51,2620, Albertslund,2150000,2016-01-09,Alm. Salg,106,20283,4,1968,
165,Rækkehus,Fasanhusene 36,2620, Albertslund,2200000,2016-01-03,Alm. Salg,108,20370,5,1968,
165,Ejerlejlighed,Egebo 24A,2620, Albertslund,3000000,2015-12-30,Andet,128,23438,5,2008,
165,Rækkehus,Tjørnehusene 36,2600, Glostrup,2175000,2015-12-29,Alm. Salg,120,18125,5,1972,-3%
165,Rækkehus,Bispehusene 35,2620, Albertslund,1865000,2015-12-28,Alm. Salg,108,17269,4,1972,-2%
165,Rækkehus,Rytterhusene 56,2620, Albertslund,2200000,2015-12-28,Alm. Salg,108,20370,4,1968,
165,Rækkehus,Jægerhusene 78,2620, Albertslund,2150000,2015-12-22,Alm. Salg,108,19907,5,1968,-2%
165,Rækkehus,Degnehusene 42,2620, Albertslund,925000,2015-12-21,Fam. Salg,152,6086,4,1972,
165,Villa,Lavager 3,2620, Albertslund,2250000,2015-12-16,Alm. Salg,176,12784,6,1967,-6%
165,Villa,Randager 16,2620, Albertslund,2430000,2015-12-16,Alm. Salg,122,19918,4,1965,-6%
165,Rækkehus,Elmehusene 160,2600, Glostrup,1950000,2015-12-14,Alm. Salg,96,20313,4,1968,
165,Rækkehus,Rytterhusene 52,2620, Albertslund,1700000,2015-12-14,Alm. Salg,106,16038,4,1968,-5%
165,Rækkehus,Fiskerhusene 33,2620, Albertslund,1950000,2015-12-12,Alm. Salg,106,18396,4,1968,
165,Villa,Herstedøster Kirkestræde 3,2620, Albertslund,3350000,2015-12-12,Alm. Salg,155,21613,5,1977,-7%
165,Villa,Kvædehaven 127,2600, Glostrup,2875000,2015-12-10,Alm. Salg,159,18082,6,1969,-3%
165,Villa,Kastanie Alle 15,2620, Albertslund,2870000,2015-12-10,Alm. Salg,90,31889,3,1933,-1%
